text,label
"No , none by me .",1
"This purse of ducats I received from you , And Dromio my man did bring them me .",1
These ducats pawn I for my father here .,1
It shall not need .,1
Thy father hath his life .,1
"Sir , I must have that diamond from you .",1
"There , take it ; and much thanks for my good cheer .",1
"Renowned duke , vouchsafe to take the pains To go with us into the abbey here And hear at large discoursed all our fortunes , And all that are assembled in this place That by this sympathized one day's error Have suffered wrong .",1
"Go , keep us company , And we shall make full satisfaction. , Thirty-three years have I but gone in travail Of you , my sons , and till this present hour My heavy burden ne'er delivered. , The Duke , my husband , and my children both , And you , the calendars of their nativity , Go to a gossips ' feast , and go with me .",1
"After so long grief , such nativity !",1
With all my heart I'll gossip at this feast .,1
"Dromio , what stuff of mine hast thou embarked ?",1
"Your goods that lay at host , sir , in the Centaur .",1
"He speaks to me. , I am your master , Dromio .",1
There is a fat friend at your master's house That kitchened me for you today at dinner .,1
"She now shall be my sister , not my wife .",1
"Methinks you are my glass , and not my brother : I see by you I am a sweet-faced youth .",1
Will you walk in to see their gossiping ?,1
"Not I , sir .",1
You are my elder .,1
That's a question .,1
How shall we try it ?,1
We'll draw cuts for the signior .,1
"Till then , lead thou first .",1
"Nay , then , thus : We came into the world like brother and brother , And now let's go hand in hand , not one before another .",1
"Stop in your wind , sir .",1
"Tell me this , I pray : Where have you left the money that I gave you ?",1
"O , sixpence , that I had o ' Wednesday last To pay the saddler for my mistress ' crupper ?",1
"The saddler had it , sir ; I kept it not .",1
I am not in a sportive humor now .,1
"Tell me , and dally not : where is the money ?",1
"We being strangers here , how dar'st thou trust So great a charge from thine own custody ?",1
"I pray you , jest , sir , as you sit at dinner .",1
"Methinks your maw , like mine , should be your clock , And strike you home without a messenger .",1
"Come , Dromio , come , these jests are out of season .",1
Reserve them till a merrier hour than this .,1
Where is the gold I gave in charge to thee ?,1
"To me , sir ?",1
"Why , you gave no gold to me !",1
"Come on , sir knave , have done your foolishness , And tell me how thou hast disposed thy charge .",1
"My charge was but to fetch you from the mart Home to your house , the Phoenix , sir , to dinner .",1
My mistress and her sister stays for you .,1
"Now , as I am a Christian , answer me In what safe place you have bestowed my money , Or I shall break that merry sconce of yours That stands on tricks when I am undisposed .",1
Where is the thousand marks thou hadst of me ?,1
Thy mistress ' marks ?,1
"what mistress , slave , hast thou ?",1
"What , wilt thou flout me thus unto my face , Being forbid ?",1
"There , take you that , sir knave .",1
"What mean you , sir ?",1
"For God's sake , hold your hands .",1
"Nay , an you will not , sir , I'll take my heels .",1
"Upon my life , by some device or other The villain is o'erraught of all my money .",1
"They say this town is full of cozenage , As nimble jugglers that deceive the eye , Dark-working sorcerers that change the mind , Soul-killing witches that deform the body , Disguised cheaters , prating mountebanks , And many suchlike liberties of sin .",1
Neither my husband nor the slave returned That in such haste I sent to seek his master ?,1
"Sure , Luciana , it is two o'clock .",1
"Perhaps some merchant hath invited him , And from the mart he's somewhere gone to dinner .",1
"Good sister , let us dine and never fret .",1
"A man is master of his liberty ; Time is their master , and when they see time They'll go or come .",1
"If so , be patient , sister .",1
Why should their liberty than ours be more ?,1
Because their business still lies out o ' door .,1
"Why , headstrong liberty is lashed with woe .",1
Then let your will attend on their accords .,1
This servitude makes you to keep unwed .,1
"Not this , but troubles of the marriage bed .",1
"But , were you wedded , you would bear some sway .",1
"Ere I learn love , I'll practice to obey .",1
How if your husband start some otherwhere ?,1
"Till he come home again , I would forbear .",1
Patience unmoved !,1
No marvel though she pause ; They can be meek that have no other cause .,1
"A wretched soul , bruised with adversity We bid be quiet when we hear it cry , But were we burdened with like weight of pain , As much or more we should ourselves complain .",1
"So thou , that hast no unkind mate to grieve thee , With urging helpless patience would relieve me ; But , if thou live to see like right bereft , This fool-begged patience in thee will be left .",1
"Well , I will marry one day , but to try .",1
"Say , is your tardy master now at hand ?",1
Know'st thou his mind ?,1
"But say , I prithee , is he coming home ?",1
It seems he hath great care to please his wife .,1
"Why , mistress , sure my master is horn mad .",1
"Horn mad , thou villain !",1
"I mean not cuckold mad , But sure he is stark mad .",1
"My mistress , sir , "" quoth I .",1
Hang up thy mistress !,1
Quoth my master .,1
"I know , "" quoth he , ""no house , no wife , no mistress."" So that my errand , due unto my tongue , I thank him , I bare home upon my shoulders , For , in conclusion , he did beat me there .",1
"Go back again , thou slave , and fetch him home .",1
Go back again and be new beaten home ?,1
"For God's sake , send some other messenger .",1
"Back , slave , or I will break thy pate across .",1
"Hence , prating peasant !",1
Fetch thy master home .,1
"You spurn me hence , and he will spurn me hither .",1
"If I last in this service , you must case me in leather .",1
"Fie , how impatience loureth in your face .",1
"His company must do his minions grace , Whilst I at home starve for a merry look .",1
Hath homely age th ' alluring beauty took From my poor cheek ?,1
Barren my wit ?,1
My decayed fair A sunny look of his would soon repair .,1
"But , too unruly deer , he breaks the pale And feeds from home .",1
Poor I am but his stale .,1
"Self-harming jealousy , fie , beat it hence .",1
"I know his eye doth homage otherwhere , Or else what lets it but he would be here ?",1
"Sister , you know he promised me a chain .",1
"Would that alone o ' love he would detain , So he would keep fair quarter with his bed .",1
I see the jewel best enameled Will lose his beauty .,1
"Yet the gold bides still That others touch , and often touching will Wear gold ; yet no man that hath a name By falsehood and corruption doth it shame .",1
"Since that my beauty can not please his eye , I'll weep what's left away , and weeping die .",1
How many fond fools serve mad jealousy !,1
"Proceed , Solinus , to procure my fall , And by the doom of death end woes and all .",1
"For , since the mortal and intestine jars 'Twixt thy seditious countrymen and us , It hath in solemn synods been decreed Both by the Syracusians and ourselves , To admit no traffic to our adverse towns .",1
"Nay , more , if any born at Ephesus Be seen at any Syracusian marts and fairs ; Again , if any Syracusian born Come to the bay of Ephesus , he dies , His goods confiscate to the Duke's dispose , Unless a thousand marks be levied To quit the penalty and to ransom him .",1
